d_sample,gauss_sigma,stack,cell,n_steps,n_lstm_layers,n_lstm_units_1,n_lstm_units_2,activation_output_layer,n_epochs,optimizer,lr,metric,num_repeat,d_t,theory_model,loss_funcs,lambda_mse,lambda_soc,feature_indices,feature_range_cur_low,feature_range_cur_high,feature_range_charge_low,feature_range_charge_high,feature_range_volt_low,feature_range_volt_high,boundary_cur_low,boundary_cur_high,boundary_charge_low,boundary_charge_high,boundary_voltage_low,boundary_voltage_high,seed,experiment_name,method,input_features,model_save_path,results_path,n_features,use_case_1_rmse,use_case_1_mae,use_case_2_rmse,use_case_2_mae,use_case_3_rmse,use_case_3_mae,avg_rmse,avg_mae,results_folder
2,10,0,4,100,1,20,20,tanh,50,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,2.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,2,all_but_loss_params_config,pretrain,"['current', 'charge', 'init_vol', 'ocv']",../../../models/experiments/all_but_loss_params_config/20240510080015/model,../../../models/experiments/all_but_loss_params_config/20240510080015/results,4,4.409350046252473,3.4124399375915377,12.687586136305868,12.08194018148606,21.506529424612957,21.270143597126015,12.867821869057101,12.254841238734537,../models/experiments/all_but_loss_params_config/20240510080015
2,10,0,4,100,1,20,20,tanh,50,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,2.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,2,all_but_loss_params_config,data_baseline,['current'],../../../models/experiments/all_but_loss_params_config/20240510063940/model,../../../models/experiments/all_but_loss_params_config/20240510063940/results,1,7.551718982928746,6.851083972930928,16.294993675488463,14.056480989763827,43.11034873231571,41.62328457713129,22.31902046357764,20.843616513275347,../models/experiments/all_but_loss_params_config/20240510063940
2,10,0,4,100,1,20,20,tanh,10,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,2.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,1,all_but_loss_params_config,residual,['current'],../../../models/experiments/all_but_loss_params_config/20240510055141/model,../../../models/experiments/all_but_loss_params_config/20240510055141/results,1,1.963272852467561,1.5074478855904516,3.6973621037195823,2.8112341935606824,4.6997576555498926,4.150996091800718,3.4534642039123455,2.8232260569839505,../models/experiments/all_but_loss_params_config/20240510055141
2,10,0,4,100,2,20,20,tanh,20,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,2.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,1,all_but_loss_params_config,architecture,"['current', 'charge']",../../../models/experiments/all_but_loss_params_config/20240510042156/model,../../../models/experiments/all_but_loss_params_config/20240510042156/results,2,22.399298466127476,21.998246461232515,20.1700698955462,17.8156479097182,14.287476249015535,13.036395095586785,18.952281536896404,17.6167631555125,../models/experiments/all_but_loss_params_config/20240510042156
2,10,0,4,100,2,20,20,tanh,50,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,2.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,4,all_but_loss_params_config,residual,['current'],../../../models/experiments/all_but_loss_params_config/20240510154624/model,../../../models/experiments/all_but_loss_params_config/20240510154624/results,1,3.3904539044060833,2.3633216140791937,4.189928148798557,3.2048616329042896,4.953531215868921,4.416215223698787,4.177971089691187,3.328132823560757,../models/experiments/all_but_loss_params_config/20240510154624
2,10,0,4,100,2,20,20,tanh,10,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,2.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,4,all_but_loss_params_config,hybrid,"['current', 'charge', 'init_vol']",../../../models/experiments/all_but_loss_params_config/20240510145734/model,../../../models/experiments/all_but_loss_params_config/20240510145734/results,3,18.190753135767,18.005578309377047,13.012577736957176,12.007111463239122,4.784439566932415,3.3580307269096275,11.995923479885532,11.123573499841932,../models/experiments/all_but_loss_params_config/20240510145734
2,10,0,4,100,2,20,20,tanh,20,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,2.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,4,all_but_loss_params_config,residual,['current'],../../../models/experiments/all_but_loss_params_config/20240510154100/model,../../../models/experiments/all_but_loss_params_config/20240510154100/results,1,3.759512010298795,2.8649329474984397,4.565553559514447,3.577312891651132,5.070146368275874,4.792587773296608,4.465070646029705,3.7449445374820605,../models/experiments/all_but_loss_params_config/20240510154100
2,10,0,4,100,2,20,20,tanh,10,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,2.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,3,all_but_loss_params_config,hybrid,['current'],../../../models/experiments/all_but_loss_params_config/20240510114738/model,../../../models/experiments/all_but_loss_params_config/20240510114738/results,1,16.672287592868997,15.862033635457369,21.422405146644756,19.078432396304247,23.207262785302408,22.835498659610753,20.433985174938723,19.25865489712412,../models/experiments/all_but_loss_params_config/20240510114738
2,10,0,4,100,2,20,20,tanh,50,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,2.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,1,all_but_loss_params_config,pretrain,"['current', 'charge']",../../../models/experiments/all_but_loss_params_config/20240510050436/model,../../../models/experiments/all_but_loss_params_config/20240510050436/results,2,24.675514443271304,24.54718203353883,14.06437562241864,12.022838833716596,22.485484914342404,20.14827465891839,20.408458326677447,18.906098508724607,../models/experiments/all_but_loss_params_config/20240510050436
2,10,0,4,100,2,20,20,tanh,50,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,2.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,1,all_but_loss_params_config,data_baseline,['current'],../../../models/experiments/all_but_loss_params_config/20240510034816/model,../../../models/experiments/all_but_loss_params_config/20240510034816/results,1,25.041191118022947,24.161469092051203,30.649522535646152,27.317197508042877,31.649128181990797,30.89303111910821,29.113280611886633,27.45723257306743,../models/experiments/all_but_loss_params_config/20240510034816
2,10,0,4,100,2,20,20,tanh,50,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,2.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,0,all_but_loss_params_config,hybrid,"['current', 'charge']",../../../models/experiments/all_but_loss_params_config/20240510023210/model,../../../models/experiments/all_but_loss_params_config/20240510023210/results,2,13.748069574289085,13.660573741912856,6.057662596780621,5.498635782426423,13.24007805324412,10.53997419953347,11.015270074771275,9.899727907957583,../models/experiments/all_but_loss_params_config/20240510023210
2,10,0,4,100,2,20,20,tanh,10,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,2.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,4,all_but_loss_params_config,pretrain,"['current', 'charge', 'init_vol', 'ocv']",../../../models/experiments/all_but_loss_params_config/20240510142304/model,../../../models/experiments/all_but_loss_params_config/20240510142304/results,4,15.09546028957733,14.54009464391074,15.588311747151186,13.887611449457012,17.803368535427158,17.452762036323556,16.162380190718558,15.29348937656377,../models/experiments/all_but_loss_params_config/20240510142304
2,10,0,4,100,2,20,20,tanh,10,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,2.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,1,all_but_loss_params_config,hybrid,"['current', 'charge']",../../../models/experiments/all_but_loss_params_config/20240510053143/model,../../../models/experiments/all_but_loss_params_config/20240510053143/results,2,3.5529049576924785,2.5503812764486202,9.311526581995972,8.734270959054264,29.46447448154602,29.036184458732613,14.109635340411492,13.440278898078498,../models/experiments/all_but_loss_params_config/20240510053143
2,10,0,4,100,2,20,20,tanh,50,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,2.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,4,all_but_loss_params_config,pretrain,"['current', 'charge']",../../../models/experiments/all_but_loss_params_config/20240510142956/model,../../../models/experiments/all_but_loss_params_config/20240510142956/results,2,22.61633760191103,22.36298524347942,13.774267870958136,11.02636515278971,19.708210924939014,18.128483353853234,18.69960546593606,17.172611250040788,../models/experiments/all_but_loss_params_config/20240510142956
2,10,0,4,100,2,20,20,tanh,20,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,2.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,1,all_but_loss_params_config,data_baseline,"['current', 'charge', 'init_vol']",../../../models/experiments/all_but_loss_params_config/20240510034534/model,../../../models/experiments/all_but_loss_params_config/20240510034534/results,3,18.386137641168098,18.156860619862886,11.126038424840736,10.355941585417737,8.997469710113752,8.55136906147004,12.836548592040861,12.354723755583555,../models/experiments/all_but_loss_params_config/20240510034534
2,10,0,4,100,1,20,20,tanh,10,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,2.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,3,all_but_loss_params_config,hybrid,"['current', 'charge']",../../../models/experiments/all_but_loss_params_config/20240510113341/model,../../../models/experiments/all_but_loss_params_config/20240510113341/results,2,10.200092274985366,9.873689650217756,12.417427693721992,10.855408918934542,20.689131493323703,17.333163560628883,14.435550487343685,12.68742070992706,../models/experiments/all_but_loss_params_config/20240510113341
2,10,0,4,100,2,20,20,tanh,50,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,2.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,2,all_but_loss_params_config,hybrid,['current'],../../../models/experiments/all_but_loss_params_config/20240510084732/model,../../../models/experiments/all_but_loss_params_config/20240510084732/results,1,2.44346024199328,1.7040209096272996,3.2363229701690415,2.2605771310867384,21.1218322449442,20.004430769681935,8.933871819035508,7.989676270131991,../models/experiments/all_but_loss_params_config/20240510084732
2,10,0,4,100,1,20,20,tanh,50,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,2.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,4,all_but_loss_params_config,pretrain,"['current', 'charge', 'init_vol']",../../../models/experiments/all_but_loss_params_config/20240510141603/model,../../../models/experiments/all_but_loss_params_config/20240510141603/results,3,15.148966144929005,15.003574630737319,6.449917942750929,5.688870523514277,2.7868380148934353,2.0208348190784355,8.128574034191123,7.571093324443343,../models/experiments/all_but_loss_params_config/20240510141603
2,10,0,4,100,1,20,20,tanh,10,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,2.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,0,all_but_loss_params_config,data_baseline,"['current', 'charge', 'init_vol']",../../../models/experiments/all_but_loss_params_config/20240510001907/model,../../../models/experiments/all_but_loss_params_config/20240510001907/results,3,14.99649630077224,12.333079305013085,12.960811682657228,10.993956523403071,11.245977679153249,10.959821269512169,13.067761887527572,11.428952365976109,../models/experiments/all_but_loss_params_config/20240510001907
2,10,0,4,100,1,20,20,tanh,20,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,2.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,0,all_but_loss_params_config,architecture,"['current', 'charge', 'init_vol', 'ocv']",../../../models/experiments/all_but_loss_params_config/20240510005825/model,../../../models/experiments/all_but_loss_params_config/20240510005825/results,4,13.198027683670906,13.01280937703452,6.260995356008887,5.467369416759894,8.432144860717466,7.810020455121986,9.297055966799086,8.7633997496388,../models/experiments/all_but_loss_params_config/20240510005825
2,10,0,4,100,2,20,20,tanh,10,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,2.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,2,all_but_loss_params_config,architecture,"['current', 'charge', 'init_vol', 'ocv']",../../../models/experiments/all_but_loss_params_config/20240510072834/model,../../../models/experiments/all_but_loss_params_config/20240510072834/results,4,10.290005164299824,8.74118122100829,14.637123030663114,13.198074342666128,37.3845615935717,36.64745351552964,20.77056326284488,19.528903026401352,../models/experiments/all_but_loss_params_config/20240510072834
2,10,0,4,100,2,20,20,tanh,50,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,2.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,1,all_but_loss_params_config,pretrain,['current'],../../../models/experiments/all_but_loss_params_config/20240510050342/model,../../../models/experiments/all_but_loss_params_config/20240510050342/results,1,24.770198548004043,23.85822799809775,30.543678368134238,27.296955073571997,32.89520294808069,32.09551206111909,29.403026621406326,27.75023171092961,../models/experiments/all_but_loss_params_config/20240510050342
2,10,0,4,100,1,20,20,tanh,50,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,2.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,3,all_but_loss_params_config,hybrid,"['current', 'charge', 'init_vol', 'ocv']",../../../models/experiments/all_but_loss_params_config/20240510114407/model,../../../models/experiments/all_but_loss_params_config/20240510114407/results,4,4.9281412157830164,4.6522904764811805,6.046958464516547,5.359869744700769,5.553153381586377,5.308280911445626,5.509417687295314,5.106813710875859,../models/experiments/all_but_loss_params_config/20240510114407
2,10,0,4,100,2,20,20,tanh,20,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,2.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,3,all_but_loss_params_config,data_baseline,['current'],../../../models/experiments/all_but_loss_params_config/20240510095934/model,../../../models/experiments/all_but_loss_params_config/20240510095934/results,1,24.422949759917337,23.46896738815309,30.56652964389581,27.331842156071836,26.988190058743857,25.811185150146493,27.325889820852336,25.537331564790474,../models/experiments/all_but_loss_params_config/20240510095934
2,10,0,4,100,1,20,20,tanh,20,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,2.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,2,all_but_loss_params_config,hybrid,"['current', 'charge', 'init_vol', 'ocv']",../../../models/experiments/all_but_loss_params_config/20240510082938/model,../../../models/experiments/all_but_loss_params_config/20240510082938/results,4,5.7116499294778995,4.737041414896669,4.602630968083967,3.88071929747065,1.818062134682417,1.4096254622937048,4.044114344081428,3.3424620582203404,../models/experiments/all_but_loss_params_config/20240510082938
2,10,0,4,100,2,20,20,tanh,10,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,2.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,4,all_but_loss_params_config,hybrid,['current'],../../../models/experiments/all_but_loss_params_config/20240510145604/model,../../../models/experiments/all_but_loss_params_config/20240510145604/results,1,15.074859529766538,14.076294750213634,20.460336982816973,17.962650526108305,18.563504141224673,17.824813334941872,18.03290021793606,16.62125287042127,../models/experiments/all_but_loss_params_config/20240510145604
2,10,0,4,100,2,20,20,tanh,20,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,2.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,3,all_but_loss_params_config,residual,"['current', 'charge']",../../../models/experiments/all_but_loss_params_config/20240510123314/model,../../../models/experiments/all_but_loss_params_config/20240510123314/results,2,7.3559365386073265,7.237192818930402,8.238373001590169,7.562756451300073,12.001716456770051,11.673726123736753,9.198675332322516,8.824558464655743,../models/experiments/all_but_loss_params_config/20240510123314
2,10,0,4,100,1,20,20,tanh,10,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,2.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,3,all_but_loss_params_config,residual,"['current', 'charge', 'init_vol']",../../../models/experiments/all_but_loss_params_config/20240510121012/model,../../../models/experiments/all_but_loss_params_config/20240510121012/results,3,2.212970699411007,1.6623642661298847,3.4593843798151434,2.645808801307018,6.361064803664976,5.968634277724407,4.0111399609637095,3.425602448387103,../models/experiments/all_but_loss_params_config/20240510121012
2,10,0,4,100,2,20,20,tanh,10,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,2.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,0,all_but_loss_params_config,data_baseline,"['current', 'charge', 'init_vol']",../../../models/experiments/all_but_loss_params_config/20240510003357/model,../../../models/experiments/all_but_loss_params_config/20240510003357/results,3,18.47696801782823,15.268891981760703,10.929572625666326,9.046035871813393,21.765153032604236,16.730965026617042,17.057231225366266,13.681964293397046,../models/experiments/all_but_loss_params_config/20240510003357
2,10,0,4,100,1,20,20,tanh,20,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,2.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,1,all_but_loss_params_config,data_baseline,"['current', 'charge']",../../../models/experiments/all_but_loss_params_config/20240510032836/model,../../../models/experiments/all_but_loss_params_config/20240510032836/results,2,23.543643054455533,23.29029396184287,16.616327851917802,15.249890677544384,7.532456899443679,7.0429416692257,15.897475935272338,15.194375436204318,../models/experiments/all_but_loss_params_config/20240510032836
2,10,0,4,100,1,20,20,tanh,50,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,2.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,2,all_but_loss_params_config,hybrid,['current'],../../../models/experiments/all_but_loss_params_config/20240510083036/model,../../../models/experiments/all_but_loss_params_config/20240510083036/results,1,2.233938565048792,1.585048004150432,2.7039574109376137,1.9869008378059307,8.896718719079008,7.956513224840171,4.611538231688471,3.842820688932178,../models/experiments/all_but_loss_params_config/20240510083036
2,10,0,4,100,2,20,20,tanh,10,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,2.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,3,all_but_loss_params_config,residual,"['current', 'charge']",../../../models/experiments/all_but_loss_params_config/20240510123013/model,../../../models/experiments/all_but_loss_params_config/20240510123013/results,2,2.6834357689332373,2.150638378811244,3.6230395718494823,2.6911148871664525,6.616595537452406,6.248693646505214,4.3076902927450424,3.6968156374943035,../models/experiments/all_but_loss_params_config/20240510123013
2,10,0,4,100,2,20,20,tanh,20,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,2.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,0,all_but_loss_params_config,residual,['current'],../../../models/experiments/all_but_loss_params_config/20240510030727/model,../../../models/experiments/all_but_loss_params_config/20240510030727/results,1,9.620421695643714,9.555447346899136,10.377276810235964,9.740758466580637,14.507974958226516,14.221271950631689,11.501891154702065,11.172492588037153,../models/experiments/all_but_loss_params_config/20240510030727
2,10,0,4,100,1,20,20,tanh,20,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,2.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,3,all_but_loss_params_config,pretrain,"['current', 'charge', 'init_vol', 'ocv']",../../../models/experiments/all_but_loss_params_config/20240510110217/model,../../../models/experiments/all_but_loss_params_config/20240510110217/results,4,12.001795419875727,11.922908406575536,5.966343555881212,5.004536057133828,10.816342602277862,8.693834767341606,9.594827192678267,8.540426410350323,../models/experiments/all_but_loss_params_config/20240510110217
2,10,0,4,100,2,20,20,tanh,20,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,2.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,0,all_but_loss_params_config,hybrid,"['current', 'charge', 'init_vol', 'ocv']",../../../models/experiments/all_but_loss_params_config/20240510022929/model,../../../models/experiments/all_but_loss_params_config/20240510022929/results,4,13.28038163153485,13.23158290100099,6.955446940244166,6.28152385711674,6.621255885522409,5.17695901036262,8.952361485767142,8.230021922826783,../models/experiments/all_but_loss_params_config/20240510022929
2,10,0,4,100,1,20,20,tanh,50,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,2.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,4,all_but_loss_params_config,data_baseline,"['current', 'charge', 'init_vol', 'ocv']",../../../models/experiments/all_but_loss_params_config/20240510130124/model,../../../models/experiments/all_but_loss_params_config/20240510130124/results,4,10.315148707458867,10.032934448242198,4.624546432101292,3.7651068145998345,8.114607593530092,5.4077878141404705,7.684767577696751,6.4019430256608345,../models/experiments/all_but_loss_params_config/20240510130124
2,10,0,4,100,2,20,20,tanh,20,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,2.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,3,all_but_loss_params_config,architecture,['current'],../../../models/experiments/all_but_loss_params_config/20240510103719/model,../../../models/experiments/all_but_loss_params_config/20240510103719/results,1,24.4667961366931,23.52088144429526,30.58452568691768,27.350488427685175,29.583591722680595,28.99472883224488,28.21163784876379,26.622032901408442,../models/experiments/all_but_loss_params_config/20240510103719
2,10,0,4,100,2,20,20,tanh,10,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,2.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,2,all_but_loss_params_config,data_baseline,['current'],../../../models/experiments/all_but_loss_params_config/20240510064812/model,../../../models/experiments/all_but_loss_params_config/20240510064812/results,1,11.157913647582479,8.142023302714016,17.101934474327972,13.50822057662467,52.46028318015645,51.563903300762185,26.9067104340223,24.40471572670029,../models/experiments/all_but_loss_params_config/20240510064812
2,10,0,4,100,2,20,20,tanh,20,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,2.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,1,all_but_loss_params_config,hybrid,['current'],../../../models/experiments/all_but_loss_params_config/20240510053348/model,../../../models/experiments/all_but_loss_params_config/20240510053348/results,1,7.5334793335006545,6.719035438537599,9.22089386472092,8.29308164842669,14.496089906134166,13.918050884008414,10.416821034785247,9.643389323657567,../models/experiments/all_but_loss_params_config/20240510053348
2,10,0,4,100,1,20,20,tanh,50,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,2.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,3,all_but_loss_params_config,architecture,"['current', 'charge', 'init_vol', 'ocv']",../../../models/experiments/all_but_loss_params_config/20240510103013/model,../../../models/experiments/all_but_loss_params_config/20240510103013/results,4,6.396862177647816,5.4631896273295695,8.162274255799256,7.072581365031581,5.690751740739779,4.988930367231382,6.74996272472895,5.841567119864178,../models/experiments/all_but_loss_params_config/20240510103013
2,10,0,4,100,1,20,20,tanh,10,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,2.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,1,all_but_loss_params_config,pretrain,"['current', 'charge']",../../../models/experiments/all_but_loss_params_config/20240510044128/model,../../../models/experiments/all_but_loss_params_config/20240510044128/results,2,6.827822853691302,5.1155865465799835,20.197807284917925,19.763284186701615,37.506479558621116,35.6551449584961,21.510703232410112,20.178005230592564,../models/experiments/all_but_loss_params_config/20240510044128
2,10,0,4,100,2,20,20,tanh,20,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,2.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,1,all_but_loss_params_config,data_baseline,['current'],../../../models/experiments/all_but_loss_params_config/20240510034251/model,../../../models/experiments/all_but_loss_params_config/20240510034251/results,1,23.50994901584282,22.53016149012249,29.427656880251245,26.17559774767971,27.701864536074357,26.76325818777085,26.879823477389476,25.156339141857682,../models/experiments/all_but_loss_params_config/20240510034251
